codigo_campo,campana,fecha,tipo_riego,volumen_m3,horas_riego,cumplimiento_pct
C-1039,2024-2025,2025-01-03,aspersión,80.2,1.0,96.0
C-1039,2024-2025,2025-01-10,aspersión,103.3,1.2,79.5
C-1039,2024-2025,2025-01-17,aspersión,96.2,0.8,84.2
C-1039,2024-2025,2025-01-24,aspersión,69.3,0.5,85.7
C-1039,2024-2025,2025-01-31,aspersión,93.6,0.7,75.9
C-1040,2024-2025,2024-05-15,goteo,62.2,0.6,96.4
C-1040,2024-2025,2024-05-22,goteo,92.2,0.7,75.5
C-1040,2024-2025,2024-05-29,goteo,80.2,0.8,68.6
C-1040,2024-2025,2024-06-05,goteo,79.8,0.6,95.1
C-1040,2024-2025,2024-06-12,goteo,72.6,0.7,69.7
C-1040,2024-2025,2024-06-19,goteo,63.8,0.6,88.5
C-1040,2024-2025,2024-06-26,goteo,64.6,0.6,68.8
C-1040,2024-2025,2024-07-03,goteo,73.4,0.6,76.3
C-1040,2024-2025,2024-07-10,goteo,72.6,0.6,74.6
C-1040,2024-2025,2024-07-17,goteo,95.3,0.8,71.8
C-1040,2024-2025,2024-07-24,goteo,71.9,0.6,71.7
C-1040,2024-2025,2024-07-31,goteo,90.8,1.0,94.9
C-1040,2024-2025,2024-08-07,goteo,74.3,0.9,84.9
C-1040,2024-2025,2024-08-14,goteo,45.2,0.4,79.4
C-1040,2024-2025,2024-08-21,goteo,92.2,0.9,70.7
C-1040,2024-2025,2024-08-28,goteo,89.5,0.9,72.6
C-1040,2024-2025,2024-09-04,goteo,77.6,1.0,92.1
C-1040,2024-2025,2024-09-11,goteo,79.3,0.9,87.0
C-1040,2024-2025,2024-09-18,goteo,87.8,0.7,91.2
C-1040,2024-2025,2024-09-25,goteo,82.3,1.0,89.7
C-1040,2024-2025,2024-10-02,goteo,74.4,0.7,93.6
C-1040,2024-2025,2024-10-09,goteo,93.8,1.1,76.2
C-1040,2024-2025,2024-10-16,goteo,92.0,1.0,82.3
C-1040,2024-2025,2024-10-23,goteo,71.8,0.7,79.6
C-1040,2024-2025,2024-10-30,goteo,67.9,0.8,81.9
C-1040,2024-2025,2024-11-06,goteo,71.2,0.6,90.1
C-1040,2024-2025,2024-11-13,goteo,86.4,0.7,85.9
C-1040,2024-2025,2024-11-20,goteo,76.3,0.7,85.2
C-1040,2024-2025,2024-11-27,goteo,77.1,0.9,91.5
C-1040,2024-2025,2024-12-04,goteo,83.5,0.8,81.1
C-1040,2024-2025,2024-12-11,goteo,64.1,0.7,72.8
C-1040,2024-2025,2024-12-18,goteo,74.9,0.9,75.5
C-1040,2024-2025,2024-12-25,goteo,72.6,0.5,74.5
C-1040,2024-2025,2025-01-01,goteo,71.6,0.5,85.1
C-1040,2024-2025,2025-01-08,goteo,69.1,0.6,79.6
C-1040,2024-2025,2025-01-15,goteo,66.7,0.5,87.9
C-1040,2024-2025,2025-01-22,goteo,70.7,0.7,79.5
C-1040,2024-2025,2025-01-29,goteo,76.8,0.6,79.5
C-1040,2024-2025,2025-02-05,goteo,85.2,0.7,97.7
C-1040,2024-2025,2025-02-12,goteo,89.6,0.7,100.0
C-1040,2024-2025,2025-02-19,goteo,84.0,0.8,87.6
C-1040,2024-2025,2025-02-26,goteo,69.1,0.8,74.6
C-1040,2024-2025,2025-03-05,goteo,79.9,1.0,74.3
C-1040,2024-2025,2025-03-12,goteo,80.1,0.6,64.4
C-1040,2024-2025,2025-03-19,goteo,59.0,0.6,72.8
C-1040,2024-2025,2025-03-26,goteo,80.1,0.6,88.3
C-1040,2024-2025,2025-04-02,goteo,83.9,0.8,84.7
C-1040,2024-2025,2025-04-09,goteo,77.8,0.6,87.2
C-1040,2024-2025,2025-04-16,goteo,79.7,0.8,61.1
C-1040,2024-2025,2025-04-23,goteo,72.1,0.6,89.0
C-1040,2024-2025,2025-04-30,goteo,93.2,0.7,91.1
C-1040,2024-2025,2025-05-07,goteo,62.2,0.6,77.9
C-1040,2024-2025,2025-05-14,goteo,71.8,0.6,85.0
C-1040,2024-2025,2025-05-21,goteo,83.1,0.6,76.3
C-1040,2024-2025,2025-05-28,goteo,75.0,0.6,93.3
C-1040,2024-2025,2025-06-04,goteo,43.4,0.3,79.9
